1994,00.70,02.75,03.67,00.93,00.07,00.00,00.03,00.01,00.00,00.01,00.46,00.80,09.43,08.06,01.93,03.81,00.96,00.59,00.46,17.12
1995,08.06,01.93,03.81,00.96,00.59,00.46,00.05,00.00,00.00,00.00,00.30,00.88,17.04,01.52,00.88,01.10,00.36,00.02,00.00,05.11
1996,01.52,00.88,01.10,00.36,00.02,00.00,00.09,00.00,00.03,00.94,01.70,00.63,07.27,03.02,00.31,00.00,00.28,00.00,00.00,07.00
1997,03.02,00.31,00.00,00.28,00.00,00.00,00.00,00.00,00.85,00.02,01.17,01.35,07.00,02.68,07.65,02.21,01.11,00.64,00.10,17.78
1998,02.68,07.65,02.21,01.11,00.64,00.10,00.20,00.00,00.03,00.08,00.69,00.66,16.05,01.54,00.70,01.09,01.62,00.06,00.04,06.71
1999,01.54,00.70,01.09,01.62,00.06,00.04,00.00,00.00,00.02,00.00,00.04,00.32,05.43,00.17,03.67,01.00,00.54,00.00,00.00,05.76
2000,00.17,03.67,01.00,00.54,00.00,00.00,00.00,00.01,00.00,01.24,00.26,00.01,06.90,03.28,02.38,00.63,00.76,00.01,00.00,08.58
2001,03.28,02.38,00.63,00.76,00.01,00.00,00.00,00.00,00.00,00.00,00.95,00.46,08.47,00.32,00.17,00.46,00.63,00.00,00.00,02.99
2002,00.32,00.17,00.46,00.63,00.00,00.00,00.00,00.00,00.31,00.04,00.32,01.98,04.23,00.02,04.88,01.36,01.41,00.30,00.00,10.62
2003,00.02,04.88,01.36,01.41,00.30,00.00,00.00,00.00,00.00,00.00,00.60,00.61,09.18,00.34,02.81,00.22,00.60,00.00,00.00,05.18
2004,00.34,02.81,00.22,00.60,00.00,00.00,00.00,00.00,00.00,04.98,00.33,04.01,13.29,04.49,05.83,02.12,00.59,00.12,00.02,22.49
2005,04.49,05.83,02.12,00.59,00.12,00.02,00.01,00.00,00.10,00.46,00.12,00.25,14.11,00.36,01.11,01.36,00.88,01.41,00.00,06.06
2006,00.36,01.11,01.36,00.88,01.41,00.00,00.04,00.01,00.00,00.76,00.15,00.71,06.79,00.51,01.12,00.09,00.46,00.00,00.00,03.85
2007,00.51,01.12,00.09,00.46,00.00,00.00,00.00,00.00,00.05,00.37,00.97,00.80,04.37,03.34,01.21,00.26,00.00,00.23,00.02,07.25
2008,03.34,01.21,00.26,00.00,00.23,00.02,00.00,00.00,00.00,00.18,02.49,03.38,11.11,00.08,02.63,00.18,00.14,00.04,00.03,09.15
2009,00.08,02.63,00.18,00.14,00.04,00.03,00.00,00.00,00.00,00.00,00.12,02.28,05.50,03.38,02.28,00.68,01.78,00.01,00.02,10.55
2010,03.38,02.28,00.68,01.78,00.01,00.02,00.02,00.00,00.03,02.18,00.88,05.00,16.26,00.30,02.10,01.46,00.26,00.36,00.03,12.62
2011,00.30,02.10,01.46,00.26,00.36,00.03,00.00,00.00,00.13,00.46,03.12,00.86,09.08,00.40,01.19,00.97,00.88,00.02,00.00,08.03
2012,00.40,01.19,00.97,00.88,00.02,00.00,00.00,00.00,00.00,00.70,00.28,02.19,06.63,01.21,00.56,01.22,00.01,00.26,00.00,06.43
2013,01.21,00.63,01.22,00.01,00.26,00.00,00.05,00.00,00.00,00.25,01.48,00.46,05.57,00.01,01.00,01.28,00.53,00.00,00.00,05.06
2014,00.01,01.00,01.28,00.53,00.00,00.00,00.00,00.08,00.00,00.00,00.37,04.50,07.77,00.42,00.28,00.93,00.02,02.39,00.04,09.03
2015,00.42,00.28,00.93,00.02,02.39,00.04,01.71,00.01,01.24,00.43,01.54,00.88,09.89,03.21,00.05,00.76,00.55,00.44,00.00,11.03
2016,03.21,00.05,00.76,00.55,00.44,00.00,00.00,00.00,00.32,00.07,00.61,04.22,10.23,03.01,03.71,00.08,00.01,00.92,00.02,12.97
2017,03.01,03.71,00.08,00.01,00.92,00.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
